date,day,day_of_week,day_of_year,week_of_year,month,quarter,year,h0,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23
2023-04-17,17,0,107,16,4,2,2023,1397.48,1437.58,1426.34,1454.88,1461.16,1461.95,1470.95,1460.2,1476.44,1493.73,1483.38,1477.79,1447.74,1442.37,1451.98,1454.69,1442.28,1476.64,1487.53,1473.29,1444.65,1443.64,1450.45,1380.91
2023-04-18,18,1,108,16,4,2,2023,1473.78,1470.41,1485.72,1463.28,1460.19,1471.81,1471.54,1468.95,1482.61,1496.36,1499.76,1509.3,1496.6,1489.88,1447.84,1441.81,1473.78,1478.69,1493.38,1484.33,1469.45,1458.84,1487.25,1467.88
2023-04-19,19,2,109,16,4,2,2023,1455.3,1482.24,1465.34,1453.59,1457.11,1511.42,1476.47,1478.15,1486.4,1487.12,1483.44,1504.18,1504.62,1494.76,1446.44,1444.89,1465.54,1474.41,1518.29,1468.53,1456.28,1452.45,1476.17,1461.89
2023-04-20,20,3,110,16,4,2,2023,1479.46,1467.54,1465.67,1498.19,1488.5,1504.41,1481.63,1490.86,1514.35,1532.53,1522.55,1515.51,1489.11,1465.97,1457.72,1453.18,1456.15,1498.0,1537.15,1499.48,1480.61,1459.4,1488.27,1500.73
2023-04-21,21,4,111,16,4,2,2023,1494.71,1483.08,1477.41,1477.37,1468.97,1486.46,1490.36,1487.79,1513.67,1525.1,1527.66,1520.16,1505.83,1472.2,1454.44,1456.76,1457.98,1490.47,1489.3,1473.72,1465.91,1461.27,1484.98,1491.71
2023-04-22,22,5,112,16,4,2,2023,1453.7,1434.27,1442.66,1458.8,1441.42,1458.98,1471.86,1483.93,1568.3,1570.29,1570.47,1570.59,1585.0,1613.39,1624.61,1642.16,1879.11,1843.55,1617.56,1565.55,1539.28,1503.66,1463.13,1453.61
2023-04-23,23,6,113,16,4,2,2023,1338.28,1324.2,1327.9,1331.57,1326.49,1350.0,1360.55,1358.04,1405.64,1423.76,1423.26,1420.79,1412.43,1409.69,1411.86,1413.85,1413.6,1425.73,1465.09,1432.61,1414.02,1397.75,1361.69,1323.71
2023-04-24,24,0,114,17,4,2,2023,1449.34,1468.67,1483.53,1476.16,1470.4,1450.78,1476.1,1482.45,1481.78,1477.99,1484.1,1484.67,1479.72,1477.67,1474.68,1466.2,1455.72,1446.18,1455.14,1460.6,1479.68,1476.14,1459.85,1409.0
2023-04-25,25,1,115,17,4,2,2023,1343.88,1346.14,1367.75,1430.84,1434.16,1452.01,1451.07,1445.27,1438.41,1439.88,1443.74,1446.13,1452.59,1456.01,1454.32,1455.89,1450.46,1447.84,1432.35,1449.34,1445.27,1441.04,1406.82,1372.15
2023-04-26,26,2,116,17,4,2,2023,1351.73,1337.87,1370.28,1404.71,1399.41,1421.11,1437.42,1434.82,1430.93,1659.38,1640.6,1446.07,1438.0,1440.05,1437.72,1436.79,1438.49,1452.73,1442.75,1436.38,1424.31,1417.94,1383.53,1341.8
2023-04-27,27,3,117,17,4,2,2023,1290.65,1271.15,1296.52,1319.96,1310.39,1328.98,1361.26,1369.81,1450.57,1453.88,1449.09,1450.17,1447.75,1445.85,1390.49,1410.45,1420.11,1433.79,1415.85,1371.5,1348.16,1334.95,1310.54,1264.41
2023-04-28,28,4,118,17,4,2,2023,1311.12,1288.45,1311.58,1339.34,1334.81,1356.76,1396.65,1404.9,1451.85,1462.0,1466.15,1429.64,1451.72,1429.38,1423.33,1420.69,1414.58,1411.32,1441.46,1414.79,1398.02,1391.45,1386.65,1362.22
2023-04-29,29,5,119,17,4,2,2023,1481.5,1492.8,1510.77,1511.42,1507.3,1498.74,1483.99,1460.86,1594.35,1564.77,1552.29,1554.16,1569.23,1575.3,1589.39,1606.86,1619.5,1624.04,1615.24,1595.1,1505.94,1502.77,1473.98,1489.69
2023-04-30,30,6,120,17,4,2,2023,1485.07,1505.36,1526.52,1518.59,1518.42,1509.5,1499.13,1475.35,1627.86,1597.48,1585.0,1591.21,1604.55,1608.39,1632.73,1632.35,1635.14,1624.22,1610.08,1591.46,1604.64,1609.74,1502.7,1497.77
2023-05-01,1,0,121,18,5,2,2023,1484.36,1476.28,1481.25,1483.88,1500.6,1517.08,1527.71,1634.06,1653.59,1635.19,1635.16,1637.53,1644.28,1643.87,1678.75,1686.99,1680.79,1615.87,1638.08,1652.05,1567.73,1578.63,1516.21,1499.24
2023-05-02,2,1,122,18,5,2,2023,1363.34,1324.16,1323.54,1353.26,1351.39,1400.77,1401.22,1397.08,1393.71,1393.76,1392.79,1385.02,1446.75,1451.07,1426.89,1422.65,1421.58,1423.57,1400.2,1405.63,1349.5,1348.02,1360.73,1289.31
2023-05-03,3,2,123,18,5,2,2023,1278.33,1239.95,1278.98,1306.1,1302.84,1338.53,1358.33,1383.42,1394.95,1396.16,1446.48,1396.44,1398.83,1417.47,1410.34,1408.07,1449.45,1476.18,1391.88,1395.52,1364.75,1359.75,1331.79,1308.08
2023-05-04,4,3,124,18,5,2,2023,1231.93,1227.47,1250.26,1264.26,1278.43,1308.44,1334.75,1354.72,1359.17,1368.28,1368.33,1367.78,1364.31,1373.25,1374.76,1373.94,1375.79,1380.57,1385.1,1344.69,1332.01,1332.94,1278.9,1291.78
2023-05-05,5,4,125,18,5,2,2023,1351.18,1321.21,1326.29,1340.77,1347.14,1391.93,1392.94,1409.21,1422.73,1422.77,1421.24,1419.5,1407.59,1409.48,1425.83,1420.06,1415.52,1441.37,1410.19,1417.54,1408.7,1405.59,1377.72,1366.26
2023-05-06,6,5,126,18,5,2,2023,1531.07,1539.36,1540.96,1532.61,1527.57,1533.94,1528.64,1536.95,1600.25,1590.73,1584.86,1577.66,1592.32,1596.14,1597.39,1597.53,1603.27,1607.12,1666.17,1661.12,1617.75,1565.17,1542.41,1529.61
2023-05-07,7,6,127,18,5,2,2023,1405.85,1365.59,1358.49,1357.99,1357.13,1382.29,1372.95,1425.09,1429.71,1405.97,1405.31,1408.97,1413.11,1449.22,1450.7,1435.47,1433.04,1462.8,1420.35,1436.39,1431.99,1428.49,1405.71,1394.78
2023-05-08,8,0,128,19,5,2,2023,1390.99,1399.27,1376.56,1393.29,1379.2,1404.17,1432.38,1458.49,1456.93,1465.89,1466.41,1464.9,1456.98,1478.51,1479.14,1473.2,1478.47,1458.34,1479.56,1438.77,1435.4,1438.11,1453.22,1404.93
2023-05-09,9,1,129,19,5,2,2023,1488.56,1478.39,1473.74,1450.5,1471.11,1492.64,1502.2,1488.92,1605.97,1537.14,1561.81,1534.15,1522.76,1570.37,1570.59,1570.05,1548.06,1580.74,1572.29,1558.42,1563.2,1533.0,1518.38,1474.99
2023-05-10,10,2,130,19,5,2,2023,1341.7,1366.42,1312.07,1368.3,1382.66,1396.68,1408.59,1377.93,1390.73,1390.32,1384.81,1389.62,1434.82,1439.96,1419.94,1396.04,1410.42,1453.56,1391.17,1392.92,1391.85,1390.61,1333.95,1319.44
2023-05-11,11,3,131,19,5,2,2023,1140.22,1138.91,1175.15,1180.29,1174.52,1197.1,1230.0,1239.61,1255.21,1254.01,1254.64,1251.47,1250.92,1253.38,1247.95,1239.9,1242.06,1249.39,1259.47,1254.7,1233.54,1226.52,1222.08,1190.4
2023-05-12,12,4,132,19,5,2,2023,1254.39,1258.46,1282.11,1268.23,1260.34,1282.48,1322.18,1331.82,1342.87,1349.77,1359.55,1356.43,1360.49,1364.01,1365.91,1356.93,1354.54,1345.43,1351.85,1349.51,1354.72,1344.36,1330.07,1320.59
2023-05-13,13,5,133,19,5,2,2023,1406.75,1382.22,1385.69,1365.93,1389.67,1405.43,1417.08,1433.03,1443.53,1467.46,1466.36,1458.99,1459.96,1467.27,1474.31,1468.94,1467.6,1451.8,1450.77,1430.25,1417.77,1422.8,1406.8,1400.08
2023-05-14,14,6,134,19,5,2,2023,1331.81,1316.46,1316.03,1197.6,1326.28,1347.17,1350.67,1361.67,1382.31,1389.9,1391.99,1393.44,1394.95,1397.69,1398.38,1401.29,1404.18,1403.0,1395.61,1385.68,1355.8,1366.51,1357.24,1345.52
2023-05-15,15,0,135,20,5,2,2023,1373.96,1244.74,1343.04,1236.43,1393.82,1356.32,1439.56,1425.64,1451.09,1447.61,1448.02,1480.37,1471.03,1471.67,1463.98,1449.66,1450.64,1454.76,1458.23,1461.62,1459.41,1455.85,1388.47,1362.48
2023-05-16,16,1,136,20,5,2,2023,1192.25,1176.2,1218.66,1202.63,1239.67,1294.49,1325.77,1308.38,1323.67,1322.77,1332.93,1341.43,1337.91,1322.96,1329.85,1335.3,1329.96,1337.92,1349.05,1305.34,1310.4,1312.28,1237.26,1234.18
2023-05-17,17,2,137,20,5,2,2023,1231.11,1210.63,1262.55,1206.15,1309.81,1286.99,1385.71,1387.83,1394.01,1398.4,1398.05,1406.08,1402.08,1407.81,1410.41,1403.44,1395.26,1394.95,1407.41,1407.11,1380.45,1380.11,1356.12,1322.84
2023-05-18,18,3,138,20,5,2,2023,1198.1,1253.23,1308.8,1297.86,1316.87,1308.38,1356.57,1359.22,1374.6,1380.55,1378.01,1378.22,1352.39,1348.56,1375.88,1372.81,1373.91,1387.12,1401.74,1404.68,1372.96,1323.05,1333.98,1318.65
2023-05-19,19,4,139,20,5,2,2023,1281.17,1313.99,1327.33,1309.87,1336.65,1347.88,1375.68,1401.04,1415.66,1405.89,1407.58,1399.77,1404.73,1405.91,1414.55,1412.7,1412.06,1418.2,1432.52,1435.77,1417.68,1405.96,1377.62,1355.05
2023-05-20,20,5,140,20,5,2,2023,1454.57,1421.24,1449.17,1349.89,1381.07,1438.31,1474.86,1509.63,1516.14,1529.44,1523.63,1522.21,1524.47,1497.67,1508.14,1484.85,1471.46,1508.8,1541.25,1502.12,1511.95,1503.01,1481.77,1410.98
2023-05-21,21,6,141,20,5,2,2023,1422.83,1378.18,1363.35,1331.5,1402.14,1317.55,1396.18,1477.07,1484.35,1517.33,1520.02,1521.59,1524.7,1506.36,1530.99,1528.13,1534.02,1516.36,1518.64,1561.04,1539.05,1513.79,1491.96,1405.13
2023-05-22,22,0,142,21,5,2,2023,1388.02,1327.13,1418.39,1348.52,1416.75,1310.64,1424.38,1463.63,1501.35,1500.87,1498.1,1494.54,1486.43,1422.99,1448.43,1445.58,1459.77,1508.77,1520.45,1517.0,1495.78,1488.72,1440.26,1373.3
2023-05-23,23,1,143,21,5,2,2023,1297.06,1237.46,1287.73,1209.37,1340.88,1354.72,1364.59,1368.22,1382.27,1377.28,1378.28,1384.45,1378.91,1383.86,1382.98,1381.8,1384.11,1389.18,1397.4,1403.96,1375.16,1365.24,1344.87,1297.94
2023-05-24,24,2,144,21,5,2,2023,1202.61,1115.03,1231.71,1351.47,1330.36,1287.94,1412.47,1426.3,1436.52,1426.11,1433.32,1431.99,1426.42,1429.87,1434.77,1432.63,1419.77,1411.81,1451.93,1441.32,1395.93,1375.76,1292.78,1228.64
2023-05-25,25,3,145,21,5,2,2023,1093.64,1092.27,1092.53,1332.15,1309.81,1294.44,1406.68,1420.55,1447.63,1443.94,1453.23,1453.27,1434.07,1429.54,1413.65,1445.92,1410.44,1439.61,1464.79,1463.82,1407.27,1397.69,1382.37,1250.33
2023-05-26,26,4,146,21,5,2,2023,1201.76,1175.16,1342.18,1427.94,1420.72,1355.04,1473.76,1461.86,1486.91,1495.73,1491.81,1498.48,1486.59,1474.65,1477.32,1483.76,1478.09,1486.77,1441.65,1545.61,1508.89,1494.06,1478.41,1441.71
2023-05-27,27,5,147,21,5,2,2023,1354.58,1270.61,1228.98,1239.24,1220.78,1177.57,1331.35,1388.46,1356.06,1329.53,1317.89,1297.31,1297.09,1311.05,1330.39,1312.09,1331.74,1352.44,1424.23,1425.91,1367.49,1331.89,1321.6,1252.93
2023-05-28,28,6,148,21,5,2,2023,1326.69,1200.94,1090.51,1192.3,1193.66,1112.24,1314.59,1358.12,1440.49,1444.7,1446.92,1446.31,1452.07,1459.19,1462.35,1464.0,1457.29,1476.58,1501.75,1490.97,1453.61,1435.39,1378.85,1320.57
2023-05-29,29,0,149,22,5,2,2023,1148.58,1044.32,1041.28,1290.34,1173.76,1169.4,1317.27,1331.06,1331.06,1330.21,1328.14,1325.67,1318.18,1318.94,1311.6,1310.15,1311.79,1320.93,1342.03,1344.32,1312.73,1308.84,1222.73,1031.75
2023-05-30,30,1,150,22,5,2,2023,1044.45,1043.5,1166.04,1314.84,1302.68,1303.89,1359.26,1380.95,1381.64,1384.64,1381.63,1362.17,1373.63,1359.05,1364.48,1361.43,1367.78,1379.11,1468.73,1409.58,1376.41,1348.63,1335.89,1225.86
2023-05-31,31,2,151,22,5,2,2023,1088.62,1036.38,1060.94,1182.57,1098.16,1128.63,1243.04,1247.74,1251.66,1253.51,1250.79,1251.63,1245.63,1248.21,1250.27,1250.42,1252.25,1260.49,1330.95,1275.98,1259.79,1242.83,1234.4,1228.86
2023-06-01,1,3,152,22,6,2,2023,1313.17,1297.03,1306.93,1380.56,1376.73,1374.8,1422.0,1529.43,1523.68,1510.3,1430.76,1502.62,1423.52,1418.74,1431.46,1422.44,1506.51,1435.36,1454.76,1439.41,1404.99,1392.49,1367.71,1315.17
2023-06-02,2,4,153,22,6,2,2023,1294.88,1288.06,1284.8,1301.15,1289.2,1306.22,1444.5,1449.1,1470.29,1483.02,1465.68,1437.67,1363.6,1359.92,1401.51,1366.17,1368.21,1364.48,1374.97,1386.07,1364.96,1349.42,1312.22,1315.25
2023-06-03,3,5,154,22,6,2,2023,1313.23,1309.87,1302.63,1301.9,1295.98,1305.31,1339.41,1362.87,1362.97,1352.91,1353.8,1346.53,1342.42,1345.71,1362.76,1350.91,1343.4,1350.91,1455.31,1440.97,1366.46,1349.46,1340.11,1309.75
2023-06-04,4,6,155,22,6,2,2023,1260.49,1248.29,1243.56,1207.35,1209.43,1232.43,1264.65,1280.17,1301.0,1311.35,1311.89,1314.85,1314.66,1317.28,1318.45,1316.83,1319.73,1315.38,1403.71,1404.53,1332.57,1287.8,1277.78,1252.26
2023-06-05,5,0,156,23,6,2,2023,1154.32,1128.83,1089.66,1086.08,1120.61,1149.48,1165.72,1170.18,1191.22,1189.26,1190.91,1189.14,1193.39,1181.25,1196.47,1173.21,1181.53,1179.23,1169.22,1142.02,1110.13,1118.45,1101.94,1101.62
2023-06-06,6,1,157,23,6,2,2023,867.34,879.1,870.77,883.99,907.67,935.71,966.29,966.68,966.71,983.0,969.71,976.28,975.99,994.63,992.54,989.97,1007.6,985.59,965.59,944.86,919.15,902.59,895.76,883.14
2023-06-07,7,2,158,23,6,2,2023,1087.39,1082.78,1023.95,1048.89,1122.5,1165.6,1200.16,1207.34,1217.83,1219.02,1213.1,1215.46,1218.01,1212.09,1226.28,1210.95,1205.68,1215.32,1212.16,1191.66,1158.68,1177.95,1164.96,1138.85
2023-06-08,8,3,159,23,6,2,2023,1019.69,971.22,959.46,981.42,1068.93,1125.79,1184.99,1184.44,1187.76,1181.43,1240.87,1328.23,1210.84,1342.26,1336.37,1180.9,1193.46,1368.3,1283.07,1168.73,1127.76,1146.19,1126.74,1108.53
2023-06-09,9,4,160,23,6,2,2023,1036.91,1016.93,1032.11,1168.96,1210.73,1217.34,1308.54,1312.02,1301.5,1301.5,1370.16,1494.18,1306.31,1310.14,1312.32,1308.48,1305.99,1487.61,1296.18,1281.68,1279.02,1288.54,1254.01,1202.12
2023-06-10,10,5,161,23,6,2,2023,1321.61,1316.87,1310.75,1266.37,1273.75,1343.98,1382.41,1383.54,1405.77,1421.7,1414.23,1409.05,1401.83,1540.78,1554.85,1565.85,1556.75,1580.65,1389.42,1371.84,1382.56,1364.18,1318.38,1251.17
2023-06-11,11,6,162,23,6,2,2023,1218.97,1208.81,1191.78,1137.36,1171.77,1194.48,1285.67,1337.63,1340.63,1336.79,1339.05,1339.56,1341.78,1353.89,1358.9,1353.9,1353.84,1357.22,1344.22,1332.81,1338.22,1271.64,1237.1,1219.62
2023-06-12,12,0,163,24,6,2,2023,1209.14,1182.98,1170.73,1119.54,1149.54,1193.23,1318.38,1364.08,1377.53,1388.0,1388.36,1391.03,1392.04,1393.2,1395.61,1392.49,1395.89,1395.99,1390.9,1370.21,1364.87,1243.05,1236.83,1202.49
2023-06-13,13,1,164,24,6,2,2023,1020.3,1005.63,1011.83,982.02,1016.28,1097.18,1253.34,1293.06,1305.27,1257.94,1256.64,1185.53,1198.75,1190.98,1210.37,1178.1,1173.18,1178.77,1172.49,1123.83,1113.19,1101.67,1088.35,1013.83
2023-06-14,14,2,165,24,6,2,2023,1056.36,990.81,1033.47,1018.3,1064.74,1146.44,1196.49,1212.74,1217.21,1222.92,1205.53,1202.0,1200.69,1204.88,1203.38,1212.72,1212.65,1197.7,1198.97,1190.77,1194.84,1186.97,1162.19,1088.51
2023-06-15,15,3,166,24,6,2,2023,1087.29,1046.26,1117.99,1152.01,1147.4,1145.96,1199.13,1202.58,1209.78,1212.41,1209.61,1212.15,1207.92,1208.33,1208.37,1200.89,1201.87,1201.58,1190.3,1197.25,1194.84,1190.57,1181.99,1164.24
2023-06-16,16,4,167,24,6,2,2023,1127.7,1104.13,1151.25,1148.46,1132.01,1155.55,1198.97,1241.94,1241.51,1272.19,1273.02,1233.31,1236.11,1244.08,1248.04,1232.37,1231.17,1215.32,1219.0,1223.44,1223.13,1203.2,1199.86,1181.69
2023-06-17,17,5,168,24,6,2,2023,1184.01,1147.41,1131.85,1069.98,1059.41,1141.4,1192.33,1235.67,1254.54,1257.87,1258.06,1251.58,1253.12,1269.35,1254.43,1394.49,1321.95,1397.12,1251.55,1258.52,1265.87,1252.58,1217.19,1217.17
2023-06-18,18,6,169,24,6,2,2023,957.36,949.17,944.93,924.18,889.19,910.35,917.59,1109.18,1142.43,1145.25,1136.81,961.15,954.58,1139.66,1144.99,1138.35,969.97,1146.18,961.57,994.82,983.23,968.38,958.14,966.67
2023-06-19,19,0,170,25,6,2,2023,866.59,879.01,882.2,875.65,877.6,978.11,1056.12,1063.7,1069.45,1078.13,1072.19,1085.45,1061.41,1088.67,1096.37,1073.5,1090.42,1102.37,926.57,1127.67,1121.98,919.19,902.03,899.17
2023-06-20,20,1,171,25,6,2,2023,581.48,608.01,642.97,635.66,619.0,699.86,741.24,742.3,750.38,756.08,778.21,771.52,781.11,796.18,792.35,763.85,681.79,691.48,677.12,678.05,661.9,655.84,647.08,640.87
2023-06-21,21,2,172,25,6,2,2023,1071.28,1056.81,1049.55,1040.12,1030.96,1078.82,1122.13,1137.37,1138.07,1147.33,1194.97,1291.82,1185.88,1128.45,1163.04,1196.68,1186.07,1194.59,1131.18,1108.42,1110.8,1123.12,1099.19,1086.27
2023-06-22,22,3,173,25,6,2,2023,913.1,919.0,922.23,914.72,945.94,955.31,979.45,990.4,992.43,1036.32,1026.09,1088.81,1018.62,1018.41,1017.46,1009.91,999.43,969.57,986.16,997.15,972.75,980.33,970.76,957.51
2023-06-23,23,4,174,25,6,2,2023,899.23,899.12,899.71,891.27,912.02,896.89,954.13,954.97,957.67,961.89,960.06,960.77,959.6,965.26,967.41,961.71,961.68,1052.15,960.48,1007.0,948.41,958.42,893.66,894.68
2023-06-24,24,5,175,25,6,2,2023,1092.24,1047.04,1062.67,1041.65,1057.16,1065.91,1097.04,1126.63,1203.74,1223.49,1315.61,1315.89,1217.81,1313.09,1210.3,1284.36,1214.14,1213.19,1182.75,1200.19,1134.37,1152.98,1127.37,1104.13
2023-06-25,25,6,176,25,6,2,2023,1029.89,1004.11,991.94,968.21,992.0,994.72,1020.6,1057.68,1091.38,1249.85,1250.28,1245.8,1120.89,1248.43,1119.46,1117.62,1118.95,1182.65,1113.49,1117.77,1052.49,1062.76,1057.1,1045.08
2023-06-26,26,0,177,26,6,2,2023,782.07,761.95,758.74,765.29,823.77,885.48,967.82,969.43,863.84,869.63,868.18,861.72,912.32,914.19,913.32,909.8,903.36,854.26,838.58,811.08,796.82,807.21,788.73,781.42
2023-06-27,27,1,178,26,6,2,2023,870.98,833.0,870.43,873.75,896.1,928.3,952.95,958.96,958.32,959.29,954.89,1126.87,955.56,1133.83,958.67,955.02,1002.37,1068.73,1005.53,926.84,910.97,911.99,901.23,862.4
2023-06-28,28,2,179,26,6,2,2023,822.64,811.28,828.45,836.65,854.45,894.57,969.27,920.41,906.06,928.79,936.04,928.28,933.38,1012.69,1039.23,944.25,958.72,958.65,895.34,895.26,878.83,886.69,882.86,863.67
2023-06-29,29,3,180,26,6,2,2023,867.3,870.18,875.49,872.28,893.0,905.3,941.15,945.51,954.99,964.65,963.77,962.19,1010.36,1062.26,1068.94,965.81,971.23,1012.08,950.26,950.51,926.33,937.57,925.64,905.91
2023-06-30,30,4,181,26,6,2,2023,778.33,772.24,772.82,778.12,806.63,837.23,899.75,849.2,850.51,862.72,859.28,850.83,851.64,961.86,960.21,883.1,852.9,854.53,842.45,870.12,797.34,837.16,827.34,798.58
2023-07-01,1,5,182,26,7,3,2023,781.8,775.62,770.77,720.09,817.39,833.12,885.09,1087.95,1102.08,1038.35,939.03,926.01,871.81,844.77,843.12,842.52,843.72,842.46,811.24,782.42,739.31,748.1,722.73,720.58
2023-07-02,2,6,183,26,7,3,2023,595.7,595.7,683.36,678.67,696.5,694.57,702.2,723.93,745.16,784.09,781.49,759.4,745.87,757.49,865.81,839.68,824.6,749.25,821.95,739.28,686.1,687.95,686.06,683.83
2023-07-03,3,0,184,27,7,3,2023,816.47,822.2,839.81,842.69,854.0,857.95,893.25,901.37,933.87,949.34,918.22,907.7,947.76,908.98,934.93,906.45,908.37,904.74,874.97,874.9,814.09,839.0,814.04,815.0
2023-07-04,4,1,185,27,7,3,2023,714.64,722.21,716.08,717.43,718.82,719.21,779.08,789.27,880.57,844.98,849.56,795.9,791.19,785.48,901.25,782.41,786.14,782.53,778.13,820.52,718.56,718.49,714.37,707.49
2023-07-05,5,2,186,27,7,3,2023,764.08,730.78,726.65,726.81,770.72,800.07,867.93,944.25,875.51,934.91,952.37,952.79,966.61,880.97,931.33,881.87,874.14,871.78,875.45,962.7,789.91,894.7,836.0,819.84
2023-07-06,6,3,187,27,7,3,2023,796.16,789.76,796.46,794.25,804.62,826.14,863.08,1028.5,1121.95,1048.45,1010.65,1006.44,1067.1,1103.62,1064.22,978.48,966.22,995.39,1040.65,1040.25,1029.12,1007.02,849.48,829.37
2023-07-07,7,4,188,27,7,3,2023,742.41,771.57,785.87,780.59,760.9,828.61,862.12,922.69,968.8,997.49,978.79,981.45,980.98,949.85,943.55,933.73,900.14,910.09,870.74,925.28,729.56,774.78,823.68,724.86
2023-07-08,8,5,189,27,7,3,2023,1091.43,1071.8,1065.34,1027.23,1012.59,1073.11,1109.14,1137.63,1144.31,1195.24,1252.08,1199.18,1197.78,1204.82,1203.47,1171.33,1168.82,1215.12,1224.5,1255.43,1161.82,1167.87,1258.99,1120.7
2023-07-09,9,6,190,27,7,3,2023,1132.76,1129.07,1134.6,1103.9,1094.12,1128.72,1206.24,1326.9,1353.16,1380.41,1389.05,1415.59,1406.08,1442.92,1420.01,1415.54,1358.36,1387.29,1378.27,1378.52,1245.54,1258.13,1204.58,1158.76
2023-07-10,10,0,191,28,7,3,2023,1128.17,1107.52,1097.15,1074.03,1071.08,1107.45,1171.37,1216.88,1226.78,1283.61,1282.34,1247.28,1222.8,1261.92,1264.36,1221.44,1233.63,1264.38,1310.3,1314.72,1140.45,1277.53,1212.3,1120.88
2023-07-11,11,1,192,28,7,3,2023,1045.37,1022.74,1026.62,1017.03,1028.02,1192.78,1145.56,1191.71,1234.15,1266.57,1262.92,1280.46,1235.38,1236.41,1245.29,1231.38,1218.26,1269.14,1166.18,1169.77,1101.67,1123.21,1091.39,1068.77
2023-07-12,12,2,193,28,7,3,2023,1095.26,1073.34,1079.11,1069.38,1078.9,1111.97,1173.33,1323.67,1293.27,1323.34,1320.97,1353.4,1258.42,1268.47,1265.52,1248.38,1221.42,1212.73,1181.81,1143.04,1141.87,1161.84,1095.84,1105.58
2023-07-13,13,3,194,28,7,3,2023,968.79,901.82,911.86,920.44,925.3,999.2,1083.63,1111.26,1127.54,1143.58,1110.45,1103.63,1129.18,1114.17,1117.71,1104.54,1092.31,1130.93,1124.57,915.82,920.98,1037.58,916.09,919.42
2023-07-14,14,4,195,28,7,3,2023,705.66,703.2,763.78,772.5,808.77,830.64,841.64,859.73,870.54,926.43,973.67,908.71,884.0,931.41,894.18,885.84,882.57,968.81,919.74,939.06,1012.62,970.01,926.77,888.49
2023-07-15,15,5,196,28,7,3,2023,1008.3,956.4,1003.92,1004.99,1005.06,1009.73,1032.45,1093.56,1129.79,1169.09,1188.85,1165.65,1151.79,1178.55,1218.62,1149.54,1133.68,1152.61,1060.65,1057.44,1059.85,1032.06,911.07,925.86
2023-07-16,16,6,197,28,7,3,2023,1001.87,991.95,990.22,988.05,982.97,981.98,1009.28,1084.27,1203.32,1246.72,1250.67,1259.08,1233.59,1233.95,1261.34,1179.68,1190.52,1184.74,1185.67,1258.97,1215.11,1067.22,1067.38,1015.3
2023-07-17,17,0,198,29,7,3,2023,1013.49,1003.42,1009.09,992.84,992.24,1015.15,1108.01,1395.06,1178.8,1188.46,1185.95,1165.12,1144.63,1165.56,1185.47,1142.36,1148.16,1164.35,1275.48,1044.41,1045.99,1093.12,1030.05,1010.66
2023-07-18,18,1,199,29,7,3,2023,912.59,919.86,916.93,898.6,906.11,935.19,953.51,960.24,1151.11,1220.38,1216.1,985.68,985.38,974.29,992.25,969.8,989.05,985.38,981.13,945.48,991.67,1033.9,976.71,939.04
2023-07-19,19,2,200,29,7,3,2023,882.9,877.6,868.83,858.34,865.49,903.52,1051.21,1118.56,1109.15,1115.55,993.78,987.39,988.86,983.0,1018.34,1016.1,931.65,951.34,926.25,908.84,954.23,990.46,947.75,886.71
2023-07-20,20,3,201,29,7,3,2023,803.56,726.76,740.86,788.59,788.36,860.23,919.7,992.79,979.68,978.25,979.02,983.3,905.96,962.08,979.23,888.79,905.95,912.21,858.24,840.38,836.95,955.1,829.53,804.98
2023-07-21,21,4,202,29,7,3,2023,816.36,814.09,744.98,795.79,804.41,867.65,895.41,896.77,907.22,908.95,968.45,984.3,1050.08,995.14,984.76,879.51,881.02,892.05,866.76,859.64,944.56,1037.67,960.42,921.55
2023-07-22,22,5,203,29,7,3,2023,981.54,911.13,920.19,902.93,911.95,943.36,1047.36,1097.75,1186.82,1237.3,1179.52,1186.56,1215.22,1173.35,1134.79,1163.5,1165.74,1148.85,1048.88,1025.43,1042.35,1094.05,1005.7,978.43
2023-07-23,23,6,204,29,7,3,2023,850.86,831.64,721.31,731.45,735.03,784.71,822.09,902.4,994.23,1009.21,1050.41,1002.84,1036.79,997.92,1039.16,1002.29,1012.65,966.01,955.2,905.14,942.98,984.55,901.3,858.35
2023-07-24,24,0,205,30,7,3,2023,846.19,856.74,849.73,878.81,881.94,927.53,935.72,943.49,956.22,960.76,952.49,975.94,949.77,953.39,953.21,954.67,954.56,949.27,949.31,925.06,910.24,1038.18,949.3,898.27
2023-07-25,25,1,206,30,7,3,2023,930.09,923.39,907.93,936.7,944.64,969.93,1025.71,1113.3,1125.62,1170.08,1140.7,1140.85,1078.23,1082.12,1085.53,1095.29,1076.47,1108.06,1069.55,1135.91,1093.74,1041.2,979.03,939.2
2023-07-26,26,2,207,30,7,3,2023,919.85,911.53,915.21,918.04,940.42,1007.54,1128.73,1236.16,1228.24,1264.03,1263.85,1215.09,1153.93,1166.7,1170.24,1169.76,1000.96,1122.59,1143.65,1162.52,1161.2,1074.16,1017.6,952.05
